"filename", "language", "JSON", "Markdown", "Rust", "YAML", "XML", "TypeScript", "Docker", "HTML", "MS SQL", "Ignore", "Properties", "TypeScript JSX", "CSS", "JavaScript", "JSON with Comments", "comment", "blank", "total"
"/home/tbn/Desktop/pessoa/frontend/.dockerignore", "Ignore", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 4, 15
"/home/tbn/Desktop/pessoa/frontend/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 40
"/home/tbn/Desktop/pessoa/frontend/README.md", "Markdown", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55
"/home/tbn/Desktop/pessoa/frontend/eslint.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 2, 29
"/home/tbn/Desktop/pessoa/frontend/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/tbn/Desktop/pessoa/frontend/jest.config.cjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 15
"/home/tbn/Desktop/pessoa/frontend/junit.xml", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/home/tbn/Desktop/pessoa/frontend/migrations/20250628204208_add_sharing_to_scripts.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/tbn/Desktop/pessoa/frontend/nginx-https.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 11, 9, 85
"/home/tbn/Desktop/pessoa/frontend/nginx.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 11, 5, 43
"/home/tbn/Desktop/pessoa/frontend/package.json", "JSON", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59
"/home/tbn/Desktop/pessoa/frontend/public/vite.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/tbn/Desktop/pessoa/frontend/src/App.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 7, 51
"/home/tbn/Desktop/pessoa/frontend/src/App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 49, 23, 235
"/home/tbn/Desktop/pessoa/frontend/src/AuthContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 53, 22, 191
"/home/tbn/Desktop/pessoa/frontend/src/api.test.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"/home/tbn/Desktop/pessoa/frontend/src/api.ts", "TypeScript", 0, 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 61, 566
"/home/tbn/Desktop/pessoa/frontend/src/assets/react.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/tbn/Desktop/pessoa/frontend/src/components/App.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"/home/tbn/Desktop/pessoa/frontend/src/components/Auth.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 5, 23, 178
"/home/tbn/Desktop/pessoa/frontend/src/components/Breadcrumb.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 5, 51
"/home/tbn/Desktop/pessoa/frontend/src/components/Breadcrumb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 4, 41
"/home/tbn/Desktop/pessoa/frontend/src/components/Editor.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 0, 42, 100, 769
"/home/tbn/Desktop/pessoa/frontend/src/components/Editor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 998, 0, 0, 0, 153, 135, 1286
"/home/tbn/Desktop/pessoa/frontend/src/components/Header.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 2, 16, 137
"/home/tbn/Desktop/pessoa/frontend/src/components/Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 16, 31, 217
"/home/tbn/Desktop/pessoa/frontend/src/components/Login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 19, 11, 120
"/home/tbn/Desktop/pessoa/frontend/src/components/MobileDebug.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 1, 23, 161
"/home/tbn/Desktop/pessoa/frontend/src/components/MobileDebug.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 1, 11, 131
"/home/tbn/Desktop/pessoa/frontend/src/components/Register.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 19, 9, 132
"/home/tbn/Desktop/pessoa/frontend/src/components/ScriptList.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 586, 0, 0, 17, 92, 695
"/home/tbn/Desktop/pessoa/frontend/src/components/ScriptList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 0, 0, 0, 37, 54, 573
"/home/tbn/Desktop/pessoa/frontend/src/components/ScriptUploader.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 3, 38
"/home/tbn/Desktop/pessoa/frontend/src/components/ScriptUploader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 4, 18, 121
"/home/tbn/Desktop/pessoa/frontend/src/components/SpeakerNameExtension.ts", "TypeScript", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 64
"/home/tbn/Desktop/pessoa/frontend/src/index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 3, 11, 96
"/home/tbn/Desktop/pessoa/frontend/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 6, 2, 20
"/home/tbn/Desktop/pessoa/frontend/src/test/auth.test.ts", "TypeScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 33
"/home/tbn/Desktop/pessoa/frontend/src/test/mocks/api.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"/home/tbn/Desktop/pessoa/frontend/src/test/mocks/data.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32
"/home/tbn/Desktop/pessoa/frontend/src/test/mocks/websocket.ts", "TypeScript", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 45
"/home/tbn/Desktop/pessoa/frontend/src/test/scripts.test.ts", "TypeScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 51
"/home/tbn/Desktop/pessoa/frontend/src/test/setup.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 23
"/home/tbn/Desktop/pessoa/frontend/src/test/websocket.test.ts", "TypeScript", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 86
"/home/tbn/Desktop/pessoa/frontend/src/types.ts", "TypeScript", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 12, 196
"/home/tbn/Desktop/pessoa/frontend/src/utils/debug.ts", "TypeScript", 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 142
"/home/tbn/Desktop/pessoa/frontend/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 12
"/home/tbn/Desktop/pessoa/frontend/tsconfig.app.json", "JSON", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 27
"/home/tbn/Desktop/pessoa/frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 8
"/home/tbn/Desktop/pessoa/frontend/tsconfig.node.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25
"/home/tbn/Desktop/pessoa/frontend/vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 18
"/home/tbn/Desktop/pessoa/frontend/vitest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/tbn/Desktop/pessoa/gemini_test/gemini_response.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/tbn/Desktop/pessoa/gemini_test/gemini_response_summary.md", "Markdown", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 89
"/home/tbn/Desktop/pessoa/gemini_test/src/main.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"/home/tbn/Desktop/pessoa/package-lock.json", "JSON", 428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 429
"/home/tbn/Desktop/pessoa/package.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/tbn/Desktop/pessoa/prompt/Doc_prompt.md", "Markdown", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/home/tbn/Desktop/pessoa/prompt/FEATURES.md", "Markdown", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"/home/tbn/Desktop/pessoa/prompt/SYSTEM_PROMPT.md", "Markdown", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 102
"/home/tbn/Desktop/pessoa/prompt/Test_prompt.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/home/tbn/Desktop/pessoa/src/main.rs", "Rust", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 181
"Total", "-", 2163, 3087, 4492, 171, 5, 915, 85, 13, 127, 9, 92, 2399, 1826, 42, 7, 1934, 2299, 19666
